# x 	 y 	 x_err 	 y_err
 100.00000   50.00000    0.23217   -0.54726
 100.00000   60.00000    0.36484   -0.63018
 100.00000   70.00000    0.36484   -0.58043
 100.00000   80.00000    0.63018   -0.53068
 100.00000   90.00000    0.63018   -0.48093
 100.00000  100.00000    0.63018   -0.43118
 100.00000  110.00000    0.76285   -0.51410
 100.00000  120.00000    0.76285   -0.33167
 100.00000  130.00000    0.89552   -0.28192
 100.00000  140.00000    0.89552   -0.23217
 100.00000  150.00000    1.02819   -0.18242
 100.00000  160.00000    1.02819   -0.13267
 100.00000  170.00000    1.16086    0.04975
 110.00000  -30.00000   -0.24876   -0.67993
 110.00000  -20.00000   -0.24876   -0.63018
 110.00000  -10.00000   -0.24876   -0.84577
 110.00000    0.00000   -0.11609   -0.79602
 110.00000   10.00000    0.01658   -0.61360
 110.00000   20.00000    0.14925   -0.82919
 110.00000   30.00000    0.14925   -0.64677
 110.00000   40.00000    0.28192   -0.72968
 110.00000   50.00000    0.28192   -0.67993
 110.00000   60.00000    0.41459   -0.76285
 110.00000   70.00000    0.54726   -0.71310
 110.00000   80.00000    0.54726   -0.66335
 110.00000   90.00000    0.67993   -0.48093
 110.00000  100.00000    0.67993   -0.56385
 110.00000  110.00000    0.67993   -0.51410
 110.00000  120.00000    0.81260   -0.46434
 110.00000  130.00000    0.81260   -0.41459
 110.00000  140.00000    0.94527   -0.36484
 110.00000  150.00000    1.07794   -0.31509
 110.00000  160.00000    1.34328   -0.26534
 110.00000  170.00000    1.21061   -0.08292
 120.00000  -30.00000   -0.19900   -0.67993
 120.00000  -20.00000   -0.19900   -0.63018
 120.00000  -10.00000   -0.19900   -0.71310
 120.00000    0.00000   -0.06633   -0.79602
 120.00000   10.00000   -0.06633   -0.87894
 120.00000   20.00000    0.06633   -0.82919
 120.00000   30.00000    0.19900   -0.91211
 120.00000   40.00000    0.33167   -0.86235
 120.00000   50.00000    0.33167   -0.67993
 120.00000   60.00000    0.46434   -0.76285
 120.00000   70.00000    0.46434   -0.84577
 120.00000   80.00000    0.46434   -0.66335
 120.00000   90.00000    0.59701   -0.61360
 120.00000  100.00000    0.86235   -0.69652
 120.00000  110.00000    0.72968   -0.51410
 120.00000  120.00000    0.86235   -0.59701
 120.00000  130.00000    0.99502   -0.54726
 120.00000  140.00000    0.99502   -0.49751
 120.00000  150.00000    1.12769   -0.31509
 120.00000  160.00000    1.26036   -0.26534
 120.00000  170.00000    1.26036   -0.21559
 130.00000  -30.00000   -0.28192   -0.67993
 130.00000  -20.00000   -0.14925   -0.76285
 130.00000  -10.00000   -0.14925   -0.84577
 130.00000    0.00000   -0.01658   -0.79602
 130.00000   10.00000    0.24876   -0.87894
 130.00000   20.00000    0.11609   -0.82919
 130.00000   30.00000    0.11609   -0.77944
 130.00000   40.00000    0.24876   -0.86235
 130.00000   50.00000    0.38143   -0.94527
 130.00000   60.00000    0.38143   -0.89552
 130.00000   70.00000    0.51410   -0.97844
 130.00000   80.00000    0.51410   -0.79602
 130.00000   90.00000    0.64677   -0.74627
 130.00000  100.00000    0.77944   -0.69652
 130.00000  110.00000    0.77944   -0.64677
 130.00000  120.00000    0.77944   -0.59701
 130.00000  130.00000    1.17745   -0.54726
 130.00000  140.00000    1.04478   -0.49751
 130.00000  150.00000    1.04478   -0.44776
 130.00000  160.00000    1.31012   -0.39801
 130.00000  170.00000    1.44279   -0.21559
 140.00000  -30.00000   -0.09950   -0.81260
 140.00000  -20.00000   -0.09950   -0.89552
 140.00000  -10.00000   -0.09950   -0.84577
 140.00000    0.00000    0.03317   -0.92869
 140.00000   10.00000    0.16584   -1.01161
 140.00000   20.00000    0.03317   -0.96186
 140.00000   30.00000    0.43118   -1.04478
 140.00000   40.00000    0.43118   -1.12769
 140.00000   50.00000    0.16584   -0.94527
 140.00000   60.00000    0.43118   -0.89552
 140.00000   70.00000    0.56385   -0.97844
 140.00000   80.00000    0.56385   -0.92869
 140.00000   90.00000    0.56385   -0.87894
 140.00000  100.00000    0.69652   -0.82919
 140.00000  110.00000    0.82919   -0.77944
 140.00000  120.00000    0.82919   -0.72968
 140.00000  130.00000    0.96186   -0.67993
 140.00000  140.00000    0.96186   -0.63018
 140.00000  150.00000    1.22720   -0.44776
 140.00000  160.00000    1.22720   -0.39801
 140.00000  170.00000    1.35987   -0.34826
 150.00000  -30.00000   -0.18242   -0.94527
 150.00000  -20.00000   -0.04975   -1.02819
 150.00000  -10.00000   -0.04975   -0.97844
 150.00000    0.00000    0.08292   -1.06136
 150.00000   10.00000    0.21559   -1.14428
 150.00000   20.00000    0.21559   -1.09453
 150.00000   30.00000    0.21559   -1.04478
 150.00000   40.00000    0.34826   -1.12769
 150.00000   50.00000    0.48093   -0.94527
 150.00000   60.00000    0.48093   -0.89552
 150.00000   70.00000    0.48093   -0.97844
 150.00000   80.00000    0.61360   -1.06136
 150.00000   90.00000    0.74627   -0.87894
 150.00000  100.00000    0.74627   -0.82919
 150.00000  110.00000    0.87894   -0.77944
 150.00000  120.00000    0.87894   -0.86235
 150.00000  130.00000    0.87894   -0.67993
 150.00000  140.00000    1.01161   -0.49751
 150.00000  150.00000    1.14428   -0.58043
 150.00000  160.00000    1.14428   -0.39801
 150.00000  170.00000    1.27695   -0.48093
 160.00000  -30.00000   -0.13267   -1.07794
 160.00000  -20.00000   -0.13267   -1.02819
 160.00000  -10.00000   -0.00000   -1.24378
 160.00000    0.00000   -0.00000   -1.19403
 160.00000   10.00000    0.13267   -1.14428
 160.00000   20.00000    0.13267   -1.22720
 160.00000   30.00000    0.26534   -1.17745
 160.00000   40.00000    0.39801   -1.26036
 160.00000   50.00000    0.53068   -1.07794
 160.00000   60.00000    0.39801   -1.02819
 160.00000   70.00000    0.53068   -1.11111
 160.00000   80.00000    0.66335   -1.06136
 160.00000   90.00000    0.66335   -1.14428
 160.00000  100.00000    0.79602   -0.96186
 160.00000  110.00000    0.79602   -1.04478
 160.00000  120.00000    0.92869   -0.86235
 160.00000  130.00000    0.92869   -0.81260
 160.00000  140.00000    0.92869   -0.63018
 160.00000  150.00000    1.19403   -0.71310
 160.00000  160.00000    1.19403   -0.53068
 160.00000  170.00000    1.32670   -0.34826
 170.00000  -30.00000   -0.08292   -1.21061
 170.00000  -20.00000   -0.08292   -1.16086
 170.00000  -10.00000    0.04975   -1.24378
 170.00000    0.00000    0.04975   -1.19403
 170.00000   10.00000    0.18242   -1.27695
 170.00000   20.00000    0.18242   -1.22720
 170.00000   30.00000    0.31509   -1.17745
 170.00000   40.00000    0.58043   -1.26036
 170.00000   50.00000    0.44776   -1.21061
 170.00000   60.00000    0.44776   -1.16086
 170.00000   70.00000    0.58043   -1.24378
 170.00000   80.00000    0.58043   -1.19403
 170.00000   90.00000    0.71310   -1.14428
 170.00000  100.00000    0.84577   -1.09453
 170.00000  110.00000    0.84577   -1.04478
 170.00000  120.00000    0.97844   -0.86235
 170.00000  130.00000    1.11111   -0.94527
 170.00000  140.00000    1.11111   -0.76285
 170.00000  150.00000    1.11111   -0.71310
 170.00000  160.00000    1.50912   -0.66335
 170.00000  170.00000    1.50912   -0.61360
 180.00000  -30.00000   -0.16584   -1.21061
 180.00000  -20.00000   -0.03317   -1.29353
 180.00000  -10.00000   -0.03317   -1.37645
 180.00000    0.00000    0.09950   -1.32670
 180.00000   10.00000    0.09950   -1.27695
 180.00000   20.00000    0.23217   -1.35987
 180.00000   30.00000    0.23217   -1.31012
 180.00000   40.00000    0.23217   -1.26036
 180.00000   50.00000    0.49751   -1.47595
 180.00000   60.00000    0.63018   -1.42620
 180.00000   70.00000    0.49751   -1.24378
 180.00000   80.00000    0.63018   -1.19403
 180.00000   90.00000    0.76285   -1.14428
 180.00000  100.00000    0.76285   -1.09453
 180.00000  110.00000    1.02819   -1.17745
 180.00000  120.00000    1.02819   -0.86235
 180.00000  130.00000    1.02819   -0.94527
 180.00000  140.00000    1.29353   -0.89552
 180.00000  150.00000    1.29353   -0.71310
 180.00000  160.00000    1.29353   -0.66335
 180.00000  170.00000    1.42620   -0.48093
 190.00000  -30.00000    4.79270   17.89386
 190.00000  -20.00000   -0.11609   -1.42620
 190.00000  -10.00000    0.01658   -1.50912
 190.00000    0.00000    0.14925   -1.59204
 190.00000   10.00000    0.14925   -1.54229
 190.00000   20.00000    0.28192   -1.49254
 190.00000   30.00000    0.28192   -1.44279
 190.00000   40.00000    0.41459   -1.39303
 190.00000   50.00000    0.28192   -1.47595
 190.00000   60.00000    0.54726   -1.29353
 190.00000   70.00000    0.67993   -1.37645
 190.00000   80.00000    0.67993   -1.32670
 190.00000   90.00000    0.81260   -1.40962
 190.00000  100.00000    0.94527   -1.22720
 190.00000  110.00000    0.94527   -1.04478
 190.00000  120.00000    1.07794   -0.99502
 190.00000  130.00000    0.94527   -1.07794
 190.00000  140.00000    1.21061   -1.02819
 190.00000  150.00000    1.34328   -0.97844
 190.00000  160.00000    1.47595   -0.79602
 190.00000  170.00000    1.74129   -0.87894
